detector,group,condition,camouflage,gamma,seed,n_nodes,auc,ap
Radar,indirect,B,local,0.7,0,1000,0.3784631578947368,0.039975521525887
Radar,indirect,B,local,0.7,1,1000,0.5447157894736842,0.0530407333199482
Radar,indirect,B,local,0.7,2,1000,0.491378947368421,0.0471422967276294
Radar,indirect,B,local,0.7,3,1000,0.4131789473684211,0.0417861956306111
Radar,indirect,B,local,0.7,4,1000,0.4822526315789474,0.0468604506149753
Radar,indirect,B,local,0.8,0,1000,0.3766736842105263,0.0398595631785718
Radar,indirect,B,local,0.8,1,1000,0.5488631578947368,0.0535554091791358
Radar,indirect,B,local,0.8,2,1000,0.496,0.0474856434990526
Radar,indirect,B,local,0.8,3,1000,0.4146421052631579,0.0418051057564125
Radar,indirect,B,local,0.8,4,1000,0.4881894736842105,0.0475155367174559
Radar,indirect,B,local,0.9,0,1000,0.3749473684210526,0.039734527119435
Radar,indirect,B,local,0.9,1,1000,0.5519578947368421,0.0537197044332487
Radar,indirect,B,local,0.9,2,1000,0.4848631578947368,0.0464955952196705
Radar,indirect,B,local,0.9,3,1000,0.4337473684210526,0.0427657823382403
Radar,indirect,B,local,0.9,4,1000,0.4916,0.0476281214185464
Radar,indirect,B,local,1.0,0,1000,0.3700421052631579,0.0393833644122441
Radar,indirect,B,local,1.0,1,1000,0.5533473684210527,0.0537037860419599
Radar,indirect,B,local,1.0,2,1000,0.4749157894736842,0.0459854547573268
Radar,indirect,B,local,1.0,3,1000,0.4436947368421053,0.0438342752146723
Radar,indirect,B,local,1.0,4,1000,0.4854315789473684,0.0470477623179846
iForest,none,B,local,0.0,0,1000,0.7200421052631578,0.137173852657665
iForest,none,B,local,0.0,1,1000,0.6310526315789474,0.0878065286517742
iForest,none,B,local,0.0,2,1000,0.5893473684210526,0.0724964272744589
iForest,none,B,local,0.0,3,1000,0.6664000000000001,0.1199366621455885
iForest,none,B,local,0.0,4,1000,0.5084210526315789,0.066986567540769
iForest,none,B,local,0.1,0,1000,0.5158315789473684,0.0520194883723981
iForest,none,B,local,0.1,1,1000,0.4506947368421053,0.0450650667936556
iForest,none,B,local,0.1,2,1000,0.3651368421052631,0.0375815227301682
iForest,none,B,local,0.1,3,1000,0.4333473684210526,0.0448448169668753
iForest,none,B,local,0.1,4,1000,0.2994105263157894,0.0354061608168528
iForest,none,B,local,0.2,0,1000,0.2710105263157895,0.0318971547146166
iForest,none,B,local,0.2,1,1000,0.243621052631579,0.0308357811350142
iForest,none,B,local,0.2,2,1000,0.1784,0.0289205195995734
iForest,none,B,local,0.2,3,1000,0.1934315789473684,0.0291841950081028
iForest,none,B,local,0.2,4,1000,0.1565263157894737,0.028217374477628
iForest,none,B,local,0.3,0,1000,0.0970736842105263,0.027088204842002
iForest,none,B,local,0.3,1,1000,0.0865894736842105,0.0268415837653263
iForest,none,B,local,0.3,2,1000,0.0796,0.0268903891824682
iForest,none,B,local,0.3,3,1000,0.0654526315789473,0.026590696633588
iForest,none,B,local,0.3,4,1000,0.0603368421052631,0.0264324181679068
iForest,none,B,local,0.4,0,1000,0.0278736842105263,0.0261305890029663
iForest,none,B,local,0.4,1,1000,0.0101473684210526,0.0260038836898092
iForest,none,B,local,0.4,2,1000,0.0184842105263157,0.0260744843970388
iForest,none,B,local,0.4,3,1000,0.0096631578947368,0.0259977872192313
iForest,none,B,local,0.4,4,1000,0.0117473684210526,0.025971035651409
iForest,none,B,local,0.5,0,1000,0.0024631578947368,0.0259414761543268
iForest,none,B,local,0.5,1,1000,0.0013263157894736,0.0259332995128842
iForest,none,B,local,0.5,2,1000,0.0029263157894736,0.0259419903701805
iForest,none,B,local,0.5,3,1000,0.0007157894736842,0.0259304509117015
iForest,none,B,local,0.5,4,1000,0.0021473684210526,0.0259313171484538
iForest,none,B,local,0.6,0,1000,0.0001473684210526,0.0259274351952115
iForest,none,B,local,0.6,1,1000,0.0001052631578947,0.0259274344952421
iForest,none,B,local,0.6,2,1000,0.0002526315789473,0.0259276348599538
iForest,none,B,local,0.6,3,1000,0.0001052631578947,0.0259275657906701
iForest,none,B,local,0.6,4,1000,0.0001684210526315,0.0259274139974689
iForest,none,B,local,0.7,0,1000,0.0,0.0259272355839443
iForest,none,B,local,0.7,1,1000,0.0,0.0259272355839443
iForest,none,B,local,0.7,2,1000,0.0,0.0259272355839443
iForest,none,B,local,0.7,3,1000,0.0,0.0259272355839443
iForest,none,B,local,0.7,4,1000,0.0,0.0259272355839443
iForest,none,B,local,0.8,0,1000,0.0,0.0259272355839443
iForest,none,B,local,0.8,1,1000,0.0,0.0259272355839443
iForest,none,B,local,0.8,2,1000,0.0,0.0259272355839443
iForest,none,B,local,0.8,3,1000,0.0,0.0259272355839443
iForest,none,B,local,0.8,4,1000,0.0,0.0259272355839443
iForest,none,B,local,0.9,0,1000,0.0,0.0259272355839443
iForest,none,B,local,0.9,1,1000,0.0,0.0259272355839443
iForest,none,B,local,0.9,2,1000,0.0,0.0259272355839443
iForest,none,B,local,0.9,3,1000,0.0,0.0259272355839443
iForest,none,B,local,0.9,4,1000,0.0,0.0259272355839443
iForest,none,B,local,1.0,0,1000,0.0,0.0339721833682756
iForest,none,B,local,1.0,1,1000,0.0,0.0337426421704673
iForest,none,B,local,1.0,2,1000,0.0,0.0338027451104034
iForest,none,B,local,1.0,3,1000,0.0,0.0341443827716895
iForest,none,B,local,1.0,4,1000,0.0,0.0337426421704673
AnomalyDAE,indirect,C,none,0.0,0,1000,0.5348421052631579,0.0503253539963675
AnomalyDAE,indirect,C,none,0.0,1,1000,0.4579578947368421,0.0435920771799945
AnomalyDAE,indirect,C,none,0.0,2,1000,0.4304210526315789,0.0420268294603899
AnomalyDAE,indirect,C,none,0.0,3,1000,0.461978947368421,0.044037998020949
AnomalyDAE,indirect,C,none,0.0,4,1000,0.4279368421052631,0.0427386778076738
CoLA,indirect,C,none,0.0,0,1000,0.6235157894736842,0.0632000006828266
CoLA,indirect,C,none,0.0,1,1000,0.7033263157894738,0.086037992843059
CoLA,indirect,C,none,0.0,2,1000,0.603221052631579,0.0593882044747052
CoLA,indirect,C,none,0.0,3,1000,0.6279368421052631,0.064725515649178
CoLA,indirect,C,none,0.0,4,1000,0.5860210526315789,0.0577935655672857
DOMINANT,indirect,C,none,0.0,0,1000,0.9595368421052632,0.6450636955140988
DOMINANT,indirect,C,none,0.0,1,1000,0.9351368421052632,0.5979459875027898
DOMINANT,indirect,C,none,0.0,2,1000,0.9223157894736842,0.5224187617415366
DOMINANT,indirect,C,none,0.0,3,1000,0.946378947368421,0.5574554131641106
DOMINANT,indirect,C,none,0.0,4,1000,0.956,0.7001163133226336
DONE,indirect,C,none,0.0,0,1000,0.9860210526315788,0.7982060076800761
DONE,indirect,C,none,0.0,1,1000,0.9826105263157896,0.5620190058088198
DONE,indirect,C,none,0.0,2,1000,1.0,1.0
DONE,indirect,C,none,0.0,3,1000,1.0,1.0
DONE,indirect,C,none,0.0,4,1000,1.0,1.0
GAE,direct,C,none,0.0,0,1000,1.0,1.0
GAE,direct,C,none,0.0,1,1000,0.9999157894736842,0.9984226059654631
GAE,direct,C,none,0.0,2,1000,1.0,1.0
GAE,direct,C,none,0.0,3,1000,1.0,1.0
GAE,direct,C,none,0.0,4,1000,1.0,1.0
GCAD,indirect,C,none,0.0,0,1000,0.6379368421052631,0.0818928182174803
GCAD,indirect,C,none,0.0,1,1000,0.643242105263158,0.0864917556000805
GCAD,indirect,C,none,0.0,2,1000,0.5879157894736842,0.0939968737636271
GCAD,indirect,C,none,0.0,3,1000,0.690378947368421,0.1388404685647113
GCAD,indirect,C,none,0.0,4,1000,0.6468631578947369,0.1022175597786028
GCAD+IDK,indirect,C,none,0.0,0,1000,0.6371578947368421,0.087627907658478
GCAD+IDK,indirect,C,none,0.0,1,1000,0.6510736842105264,0.083395828298866
GCAD+IDK,indirect,C,none,0.0,2,1000,0.6275368421052632,0.1049332450731688
GCAD+IDK,indirect,C,none,0.0,3,1000,0.6899684210526316,0.1371316804124027
GCAD+IDK,indirect,C,none,0.0,4,1000,0.612957894736842,0.0842542051475951
IDK,none,C,none,0.0,0,1000,0.4746315789473684,0.0464488438750307
IDK,none,C,none,0.0,1,1000,0.453,0.0502041902699803
IDK,none,C,none,0.0,2,1000,0.417978947368421,0.0460671141801263
IDK,none,C,none,0.0,3,1000,0.5042210526315789,0.050817499123712
IDK,none,C,none,0.0,4,1000,0.4767894736842105,0.0470994996401411
LOF,none,C,none,0.0,0,1000,0.502821052631579,0.0488061564145183
LOF,none,C,none,0.0,1,1000,0.4341263157894736,0.0426853188420224
LOF,none,C,none,0.0,2,1000,0.4493263157894737,0.0470162522836597
LOF,none,C,none,0.0,3,1000,0.4574105263157895,0.050086636944688
LOF,none,C,none,0.0,4,1000,0.4778736842105263,0.0487820855131358
ONE,indirect,C,none,0.0,0,1000,0.5329473684210526,0.0674080846925755
ONE,indirect,C,none,0.0,1,1000,0.5687368421052632,0.0598537301450929
ONE,indirect,C,none,0.0,2,1000,0.4569473684210526,0.0486753225269602
ONE,indirect,C,none,0.0,3,1000,0.5533052631578947,0.09284827328439
ONE,indirect,C,none,0.0,4,1000,0.5370526315789474,0.0886483695821356
Radar,indirect,C,none,0.0,0,1000,0.441978947368421,0.0421673166798424
Radar,indirect,C,none,0.0,1,1000,0.4431157894736842,0.0419134785181811
Radar,indirect,C,none,0.0,2,1000,0.4366947368421052,0.041639892485601
Radar,indirect,C,none,0.0,3,1000,0.3347578947368421,0.0372208569848363
Radar,indirect,C,none,0.0,4,1000,0.3876210526315789,0.0398665717921076
iForest,none,C,none,0.0,0,1000,0.4766315789473684,0.0454810045816556
iForest,none,C,none,0.0,1,1000,0.4353684210526316,0.0462737468535086
iForest,none,C,none,0.0,2,1000,0.4289894736842105,0.0460081884474471
iForest,none,C,none,0.0,3,1000,0.4718947368421053,0.0483018661773398
iForest,none,C,none,0.0,4,1000,0.4798526315789473,0.048160609392594
